ein,plan_number,sponsor_dfe_name,plan_name,active,retired,terminated,total,liability_total,liability_active,liability_retired,merge_status,plan_count
611489966,003,,,1.0,0.0,1.0,2.0,994838.0,955717.0,0.0,NO_5500,1
611492460,002,,,12.0,0.0,3.0,15.0,496053.0,485547.0,0.0,NO_5500,1
611494279,002,,,9.0,0.0,12.0,21.0,2235050.0,2139623.0,0.0,NO_5500,1
611495978,003,,,9.0,0.0,2.0,11.0,986908.0,984408.0,0.0,NO_5500,1
611501303,002,,,4.0,0.0,6.0,10.0,2479454.0,2472830.0,0.0,NO_5500,1
611504918,001,,,21.0,0.0,0.0,21.0,3157291.0,3152004.0,0.0,NO_5500,1
611505659,002,,,1.0,0.0,1.0,2.0,599329.0,597834.0,0.0,NO_5500,1
611509464,004,,,4.0,0.0,0.0,4.0,1122089.0,1122089.0,0.0,NO_5500,1
611510744,002,ROCK RIVER ENERGY SERVICES COMPANY,ROCK RIVER ENERGY SERVICES CO. PENSION PLAN AND TRUST,0.0,0.0,0.0,0.0,3542969.0,3542969.0,0.0,FULL_MATCH,1
611511196,002,,,39.0,0.0,0.0,39.0,676614.0,669434.0,0.0,NO_5500,1
611513964,001,,,1.0,0.0,0.0,1.0,554543.0,554543.0,0.0,NO_5500,1
611517336,002,,,2.0,0.0,0.0,2.0,252912.0,0.0,0.0,NO_5500,1
611517394,001,,,3.0,0.0,0.0,3.0,662201.0,662201.0,0.0,NO_5500,1
611521356,002,,,1.0,0.0,0.0,1.0,612163.0,612163.0,0.0,NO_5500,1
611523399,002,,,3.0,0.0,0.0,3.0,368261.0,368261.0,0.0,NO_5500,1
611524480,002,,,1.0,0.0,0.0,1.0,1854185.0,1854185.0,0.0,NO_5500,1
611532574,002,,,7.0,0.0,0.0,7.0,0.0,0.0,0.0,NO_5500,1
611533423,002,,,2.0,0.0,0.0,2.0,1916787.0,1916787.0,0.0,NO_5500,1
611535768,001,,,3.0,0.0,0.0,3.0,133217.0,0.0,0.0,NO_5500,1
611541592,002,JAMES JOYNER LLC,JAMES JOYNER LLC PENSION PLAN,15.0,0.0,1.0,16.0,813547.0,799245.0,0.0,FULL_MATCH,1
611542022,002,,,8.0,0.0,1.0,9.0,605453.0,604480.0,0.0,NO_5500,1
611545814,002,,,6.0,0.0,0.0,6.0,614120.0,614120.0,0.0,NO_5500,1
611548253,002,,,10.0,0.0,3.0,13.0,1320465.0,1309848.0,0.0,NO_5500,1
611549764,002,,,6.0,0.0,1.0,7.0,1898483.0,1890630.0,0.0,NO_5500,1
611550620,002,,,5.0,0.0,0.0,5.0,840844.0,840844.0,0.0,NO_5500,1
611552463,002,,,3.0,0.0,2.0,5.0,1642858.0,1639402.0,0.0,NO_5500,1
611555021,002,,,4.0,0.0,0.0,4.0,1094061.0,1092819.0,0.0,NO_5500,1
611555366,002,,,9.0,0.0,3.0,12.0,1030612.0,1017916.0,0.0,NO_5500,1
611558305,002,,,20.0,0.0,3.0,23.0,1036160.0,1010706.0,0.0,NO_5500,1
043305006,003,,,10.0,0.0,5.0,15.0,930779.0,923484.0,0.0,NO_5500,1
611560484,002,,,7.0,0.0,1.0,8.0,371496.0,365605.0,0.0,NO_5500,1
043306071,002,,,8.0,0.0,1.0,9.0,1455149.0,1447498.0,0.0,NO_5500,1
611577005,002,,,4.0,0.0,0.0,4.0,775634.0,775634.0,0.0,NO_5500,1
611578185,002,,,8.0,0.0,0.0,8.0,2756309.0,2756309.0,0.0,NO_5500,1
611578582,002,,,19.0,0.0,0.0,19.0,580996.0,580996.0,0.0,NO_5500,1
611579345,002,,,5.0,0.0,0.0,5.0,764927.0,764276.0,0.0,NO_5500,1
611579366,002,,,9.0,0.0,0.0,9.0,688142.0,688142.0,0.0,NO_5500,1
611579658,002,,,17.0,0.0,2.0,19.0,591108.0,352974.0,0.0,NO_5500,1
611580148,002,,,3.0,0.0,0.0,3.0,3141444.0,3141444.0,0.0,NO_5500,1
611580827,002,,,4.0,0.0,0.0,4.0,213645.0,210416.0,0.0,NO_5500,1
611583006,002,,,7.0,0.0,1.0,8.0,1139594.0,911162.0,0.0,NO_5500,1
611586363,001,,,2.0,0.0,0.0,2.0,665363.0,665363.0,0.0,NO_5500,1
043310955,003,,,48.0,0.0,6.0,54.0,2012207.0,1969653.0,0.0,NO_5500,1
611604828,002,,,11.0,0.0,1.0,12.0,313848.0,279265.0,0.0,NO_5500,1
611606861,002,,,17.0,0.0,0.0,17.0,2713272.0,2713272.0,0.0,NO_5500,1
611626374,002,,,21.0,0.0,0.0,21.0,372939.0,0.0,0.0,NO_5500,1
611632134,005,,,14.0,0.0,0.0,14.0,0.0,0.0,0.0,NO_5500,1
611632162,002,,,7.0,0.0,0.0,7.0,1797422.0,1797422.0,0.0,NO_5500,1
611632607,002,,,4.0,0.0,0.0,4.0,3897671.0,3897671.0,0.0,NO_5500,1
611639146,001,,,4.0,0.0,0.0,4.0,1296441.0,1296441.0,0.0,NO_5500,1
611639326,002,,,6.0,0.0,0.0,6.0,281086.0,279760.0,0.0,NO_5500,1
611653797,001,,,2.0,0.0,0.0,2.0,306781.0,194082.0,0.0,NO_5500,1
611653817,002,,,2.0,0.0,0.0,2.0,2498952.0,2498952.0,0.0,NO_5500,1
611658345,002,,,36.0,0.0,7.0,43.0,1678710.0,1664908.0,0.0,NO_5500,1
611664355,002,,,7.0,0.0,1.0,8.0,357386.0,350903.0,0.0,NO_5500,1
043312543,002,,,3.0,0.0,0.0,3.0,982228.0,982228.0,0.0,NO_5500,1
611667453,002,,,2.0,0.0,0.0,2.0,1777538.0,1777538.0,0.0,NO_5500,1
611668428,001,,,2.0,0.0,0.0,2.0,219432.0,219432.0,0.0,NO_5500,1
611668957,002,,,11.0,0.0,4.0,15.0,755344.0,743157.0,0.0,NO_5500,1
611670610,002,,,10.0,0.0,0.0,10.0,0.0,0.0,0.0,NO_5500,1
611671185,001,,,2.0,0.0,0.0,2.0,3314180.0,3314180.0,0.0,NO_5500,1
611676635,002,,,9.0,0.0,1.0,10.0,1847929.0,1845714.0,0.0,NO_5500,1
611682563,002,,,18.0,0.0,6.0,24.0,1037189.0,1028157.0,0.0,NO_5500,1
611690169,002,,,24.0,0.0,1.0,25.0,662850.0,573274.0,0.0,NO_5500,1
611694085,001,"PATHWAYS COUNSELING SERVICES, PLLC","PATHWAYS COUNSELING SERVICES, PLLC DEFINED BENEFIT PENSION PLAN",2.0,0.0,1.0,3.0,1022016.0,1021100.0,0.0,FULL_MATCH,1
611702364,002,,,19.0,0.0,2.0,21.0,943435.0,937227.0,0.0,NO_5500,1
611715053,002,,,4.0,0.0,0.0,4.0,900792.0,900792.0,0.0,NO_5500,1
611716671,003,,,4.0,0.0,1.0,5.0,1037681.0,1034425.0,0.0,NO_5500,1
611719779,002,,,9.0,0.0,6.0,15.0,1192206.0,1097959.0,0.0,NO_5500,1
611732471,002,,,25.0,0.0,6.0,31.0,501581.0,493830.0,0.0,NO_5500,1
611733044,002,,,18.0,0.0,0.0,18.0,461945.0,459700.0,0.0,NO_5500,1
611737281,002,,,8.0,0.0,0.0,8.0,143309.0,0.0,0.0,NO_5500,1
611737600,001,,,2.0,0.0,0.0,2.0,1219529.0,1219529.0,0.0,NO_5500,1
611738290,002,,,59.0,0.0,0.0,59.0,1029717.0,1004315.0,0.0,NO_5500,1
611753218,002,,,10.0,0.0,0.0,10.0,344043.0,343279.0,0.0,NO_5500,1
611759229,002,,,10.0,0.0,11.0,21.0,1091249.0,1055457.0,0.0,NO_5500,1
611764310,002,,,5.0,0.0,1.0,6.0,140967.0,140225.0,0.0,NO_5500,1
611770627,002,,,3.0,0.0,0.0,3.0,297440.0,297440.0,0.0,NO_5500,1
611796123,002,,,1.0,0.0,1.0,2.0,425812.0,281378.0,0.0,NO_5500,1
611803082,002,,,19.0,0.0,2.0,21.0,697545.0,684558.0,0.0,NO_5500,1
611813562,001,,,3.0,0.0,0.0,3.0,147091.0,147091.0,0.0,NO_5500,1
611816371,003,,,7.0,0.0,2.0,9.0,228424.0,227832.0,0.0,NO_5500,1
611842952,002,,,5.0,0.0,0.0,5.0,896469.0,896469.0,0.0,NO_5500,1
611844707,002,,,4.0,0.0,1.0,5.0,879642.0,874334.0,0.0,NO_5500,1
611864691,002,,,10.0,0.0,4.0,14.0,3183535.0,3113665.0,0.0,NO_5500,1
611865327,001,,,6.0,0.0,0.0,6.0,101550.0,101550.0,0.0,NO_5500,1
611865378,002,,,13.0,0.0,0.0,13.0,506319.0,0.0,0.0,NO_5500,1
611865991,002,,,2.0,0.0,0.0,2.0,579963.0,579963.0,0.0,NO_5500,1
611867899,001,,,2.0,0.0,1.0,3.0,597521.0,597471.0,0.0,NO_5500,1
611868655,002,,,19.0,0.0,7.0,26.0,1028458.0,1006123.0,0.0,NO_5500,1
611871496,001,,,3.0,0.0,1.0,4.0,1616783.0,1599370.0,0.0,NO_5500,1
611884825,002,,,11.0,0.0,2.0,13.0,108841.0,107549.0,0.0,NO_5500,1
611886932,002,,,3.0,0.0,0.0,3.0,356463.0,71292.0,0.0,NO_5500,1
611892217,002,,,3.0,0.0,0.0,3.0,1684846.0,1684846.0,0.0,NO_5500,1
611898413,002,,,4.0,0.0,0.0,4.0,2620264.0,2620264.0,0.0,NO_5500,1
611905993,002,,,10.0,0.0,0.0,10.0,0.0,0.0,0.0,NO_5500,1
611906617,002,,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,NO_5500,1
611911564,001,,,5.0,0.0,0.0,5.0,61453.0,50497.0,0.0,NO_5500,1
611913948,002,,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,NO_5500,1
611947403,002,,,5.0,0.0,0.0,5.0,725835.0,725835.0,0.0,NO_5500,1
611947917,002,,,1.0,0.0,0.0,1.0,899747.0,899747.0,0.0,NO_5500,1
611993292,002,,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,NO_5500,1
043313799,003,,,97.0,0.0,14.0,111.0,26253845.0,22280372.0,0.0,NO_5500,1
043314668,002,,,1.0,0.0,0.0,1.0,1662879.0,1662879.0,0.0,NO_5500,1
043322218,002,,,7.0,0.0,0.0,7.0,409084.0,0.0,0.0,NO_5500,1
043334084,002,,,14.0,0.0,5.0,19.0,1073546.0,1063441.0,0.0,NO_5500,1
043338165,002,,,5.0,0.0,0.0,5.0,543424.0,543424.0,0.0,NO_5500,1
043341880,002,,,50.0,0.0,0.0,50.0,0.0,0.0,0.0,NO_5500,1
043347575,002,,,1.0,0.0,3.0,4.0,1195515.0,1187091.0,0.0,NO_5500,1
043353424,002,,,10.0,0.0,6.0,16.0,1002475.0,956163.0,0.0,NO_5500,1
043359936,002,,,2.0,0.0,0.0,2.0,342145.0,342145.0,0.0,NO_5500,1
043360464,002,,,2.0,0.0,0.0,2.0,358010.0,358010.0,0.0,NO_5500,1
043363802,002,,,11.0,0.0,12.0,23.0,2243153.0,2153348.0,0.0,NO_5500,1
043365800,002,,,8.0,0.0,3.0,11.0,4368114.0,4352545.0,0.0,NO_5500,1
043368108,001,,,4.0,0.0,0.0,4.0,2010618.0,2010618.0,0.0,NO_5500,1
043370990,002,,,5.0,0.0,0.0,5.0,501724.0,501724.0,0.0,NO_5500,1
043371961,002,,,6.0,0.0,0.0,6.0,1545357.0,1545357.0,0.0,NO_5500,1
043375487,002,,,7.0,0.0,2.0,9.0,1430627.0,1421120.0,0.0,NO_5500,1
043379746,003,,,15.0,0.0,3.0,18.0,2977694.0,2951313.0,0.0,NO_5500,1
043388740,002,,,2.0,0.0,0.0,2.0,2030777.0,2030777.0,0.0,NO_5500,1
620526770,002,,,30.0,0.0,28.0,58.0,1915674.0,1063604.0,0.0,NO_5500,1
620533104,001,,,9.0,0.0,57.0,66.0,1984226.0,314111.0,0.0,NO_5500,1
043392106,002,,,9.0,0.0,0.0,9.0,252288.0,250460.0,0.0,NO_5500,1
620575774,001,,,92.0,0.0,12.0,104.0,7689149.0,6776104.0,0.0,NO_5500,1
043395484,002,,,11.0,0.0,0.0,11.0,265963.0,0.0,0.0,NO_5500,1
043396379,002,,,8.0,0.0,7.0,15.0,1169542.0,1151951.0,0.0,NO_5500,1
620730385,002,,,13.0,0.0,1.0,14.0,613335.0,611823.0,0.0,NO_5500,1
043397545,002,,,5.0,0.0,0.0,5.0,1556053.0,1554186.0,0.0,NO_5500,1
043398519,002,,,3.0,0.0,0.0,3.0,110512.0,0.0,0.0,NO_5500,1
043398634,002,,,3.0,0.0,0.0,3.0,3032279.0,3032279.0,0.0,NO_5500,1
043400441,002,,,4.0,0.0,0.0,4.0,560379.0,557291.0,0.0,NO_5500,1
043401803,002,,,8.0,0.0,0.0,8.0,0.0,0.0,0.0,NO_5500,1
620817096,002,,,48.0,0.0,2.0,50.0,308498.0,233855.0,0.0,NO_5500,1
620840518,001,,,2.0,0.0,0.0,2.0,237882.0,237882.0,0.0,NO_5500,1
620842560,003,,,27.0,0.0,6.0,33.0,1515639.0,1507440.0,0.0,NO_5500,1
620862316,004,,,107.0,0.0,2.0,109.0,27988940.0,27003034.0,0.0,NO_5500,1
620871126,002,,,9.0,0.0,0.0,9.0,336427.0,0.0,0.0,NO_5500,1
620873602,002,,,3.0,0.0,0.0,3.0,471208.0,471208.0,0.0,NO_5500,1
620874165,055,,,46.0,0.0,20.0,66.0,4013400.0,3777821.0,0.0,NO_5500,1
043402901,002,,,12.0,0.0,4.0,16.0,1503278.0,1448249.0,0.0,NO_5500,1
043403072,002,,,6.0,0.0,5.0,11.0,868678.0,839834.0,0.0,NO_5500,1
620907056,002,,,25.0,0.0,1.0,26.0,3695347.0,3683258.0,0.0,NO_5500,1
620941756,002,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_5500,1
043403446,002,,,7.0,0.0,1.0,8.0,1212309.0,1211539.0,0.0,NO_5500,1
620978507,002,,,28.0,0.0,5.0,33.0,3515344.0,3480517.0,0.0,NO_5500,1
621036721,002,,,65.0,0.0,2.0,67.0,394578.0,157355.0,0.0,NO_5500,1
043404581,002,,,3.0,0.0,0.0,3.0,983806.0,983806.0,0.0,NO_5500,1
043405018,003,,,4.0,0.0,0.0,4.0,1599443.0,1599443.0,0.0,NO_5500,1
621059912,002,,,10.0,0.0,3.0,13.0,520575.0,509738.0,0.0,NO_5500,1
621068635,001,,,13.0,0.0,0.0,13.0,222680.0,0.0,0.0,NO_5500,1
621094813,003,"SOUTHEASTERN RETINA ASSOCIATES, PC","SOUTHEASTERN RETINA ASSOCIATES, PC CASH BALANCE PLAN",259.0,0.0,109.0,368.0,13459429.0,11890617.0,0.0,FULL_MATCH,1
621104606,002,,,9.0,0.0,4.0,13.0,3492920.0,3484492.0,0.0,NO_5500,1
621113666,001,,,39.0,0.0,0.0,39.0,732890.0,0.0,0.0,NO_5500,1
621123296,002,,,66.0,0.0,4.0,70.0,8609410.0,7977134.0,0.0,NO_5500,1
621138611,002,,,10.0,0.0,2.0,12.0,351472.0,343319.0,0.0,NO_5500,1
621139901,002,,,24.0,0.0,6.0,30.0,2263249.0,2230252.0,0.0,NO_5500,1
621140340,003,,,6.0,0.0,0.0,6.0,371294.0,349063.0,0.0,NO_5500,1
621151674,002,,,5.0,0.0,0.0,5.0,616128.0,616128.0,0.0,NO_5500,1
043406750,002,,,17.0,0.0,4.0,21.0,2401623.0,2285744.0,0.0,NO_5500,1
621202539,002,,,16.0,0.0,0.0,16.0,504947.0,409932.0,0.0,NO_5500,1
043409568,002,,,11.0,0.0,0.0,11.0,3067704.0,3067704.0,0.0,NO_5500,1
043410586,002,,,10.0,0.0,10.0,20.0,746885.0,0.0,0.0,NO_5500,1
621241675,001,,,3.0,0.0,0.0,3.0,12526.0,12526.0,0.0,NO_5500,1
621248498,002,,,8.0,0.0,0.0,8.0,900838.0,900838.0,0.0,NO_5500,1
043410990,001,,,2.0,0.0,0.0,2.0,239937.0,0.0,0.0,NO_5500,1
621262381,002,,,11.0,0.0,4.0,15.0,1571549.0,1538276.0,0.0,NO_5500,1
621269732,002,,,4.0,0.0,0.0,4.0,1990939.0,1990939.0,0.0,NO_5500,1
621279534,001,,,3.0,0.0,0.0,3.0,423052.0,423052.0,0.0,NO_5500,1
621279664,002,,,15.0,0.0,0.0,15.0,5232520.0,5231379.0,0.0,NO_5500,1
043414935,003,,,3.0,0.0,0.0,3.0,244059.0,244059.0,0.0,NO_5500,1
043420668,004,,,2.0,0.0,0.0,2.0,722005.0,722005.0,0.0,NO_5500,1
621303135,002,,,26.0,0.0,1.0,27.0,1222427.0,347332.0,0.0,NO_5500,1
621338117,002,"RICKS BARBECUE, INC.","RICK'S BARBECUE, INC. AND AFFILIATED COMPANIES CASH BALANCE PENSION PLAN",87.0,0.0,40.0,127.0,1269231.0,1059986.0,0.0,FULL_MATCH,1
043424074,002,,,28.0,0.0,0.0,28.0,662615.0,608901.0,0.0,NO_5500,1
043424913,002,,,10.0,0.0,1.0,11.0,2316595.0,2315526.0,0.0,NO_5500,1
621355802,002,,,9.0,0.0,0.0,9.0,0.0,0.0,0.0,NO_5500,1
621370589,002,,,17.0,0.0,3.0,20.0,1956730.0,1924153.0,0.0,NO_5500,1
621379148,002,,,20.0,0.0,16.0,36.0,3482149.0,3453147.0,0.0,NO_5500,1
621385357,002,,,17.0,0.0,3.0,20.0,2389918.0,2383223.0,0.0,NO_5500,1
621401367,002,,,9.0,0.0,2.0,11.0,600248.0,598092.0,0.0,NO_5500,1
621402558,001,,,1.0,0.0,1.0,2.0,483321.0,374513.0,0.0,NO_5500,1
621424514,002,,,1.0,0.0,1.0,2.0,261159.0,261159.0,0.0,NO_5500,1
621427799,002,,,0.0,0.0,16.0,16.0,179780.0,0.0,0.0,NO_5500,1
621484609,004,,,8.0,0.0,0.0,8.0,0.0,0.0,0.0,NO_5500,1
621486389,001,,,11.0,0.0,1.0,12.0,137198.0,134833.0,0.0,NO_5500,1
621491090,002,,,0.0,0.0,5.0,5.0,163197.0,0.0,0.0,NO_5500,1
621525853,006,,,5.0,0.0,4.0,9.0,145489.0,122684.0,0.0,NO_5500,1
621532305,002,,,9.0,0.0,1.0,10.0,321514.0,317563.0,0.0,NO_5500,1
621537970,002,,,11.0,0.0,6.0,17.0,1228234.0,1200449.0,0.0,NO_5500,1
043434515,002,,,5.0,0.0,0.0,5.0,1442278.0,1442278.0,0.0,NO_5500,1
621572859,002,,,2.0,0.0,0.0,2.0,601027.0,601027.0,0.0,NO_5500,1
621573303,002,,,28.0,0.0,11.0,39.0,3006576.0,2673959.0,0.0,NO_5500,1
621574629,002,,,4.0,0.0,2.0,6.0,1156796.0,1126159.0,0.0,NO_5500,1
621576793,002,,,5.0,0.0,0.0,5.0,4059341.0,4059341.0,0.0,NO_5500,1
621585673,002,,,26.0,0.0,3.0,29.0,807607.0,800551.0,0.0,NO_5500,1
621586264,004,,,67.0,0.0,0.0,67.0,584940.0,584940.0,0.0,NO_5500,1
621587835,002,,,6.0,0.0,0.0,6.0,2481332.0,2481332.0,0.0,NO_5500,1
621594708,001,,,12.0,0.0,0.0,12.0,426987.0,426987.0,0.0,NO_5500,1
621598272,004,,,7.0,0.0,1.0,8.0,162201.0,161263.0,0.0,NO_5500,1
043439242,002,,,7.0,0.0,11.0,18.0,1860958.0,1828613.0,0.0,NO_5500,1
621610488,002,,,11.0,0.0,0.0,11.0,1804668.0,1796618.0,0.0,NO_5500,1
043446822,002,,,8.0,0.0,0.0,8.0,1763221.0,1763221.0,0.0,NO_5500,1
621627736,002,,,54.0,0.0,0.0,54.0,0.0,0.0,0.0,NO_5500,1
621642795,001,,,10.0,0.0,3.0,13.0,2057283.0,1999057.0,0.0,NO_5500,1
621645520,002,,,14.0,0.0,0.0,14.0,170945.0,127883.0,0.0,NO_5500,1
621656208,003,,,11.0,0.0,0.0,11.0,1851525.0,1851525.0,0.0,NO_5500,1
621656302,002,,,5.0,0.0,0.0,5.0,456047.0,0.0,0.0,NO_5500,1
621671126,002,,,10.0,0.0,0.0,10.0,1997585.0,1997585.0,0.0,NO_5500,1
621673994,003,,,2.0,0.0,1.0,3.0,2468434.0,2463041.0,0.0,NO_5500,1
621674241,002,,,54.0,0.0,24.0,78.0,1781165.0,1634127.0,0.0,NO_5500,1
621679087,001,,,4.0,0.0,0.0,4.0,4087138.0,4087138.0,0.0,NO_5500,1
621681355,002,,,8.0,0.0,0.0,8.0,669677.0,669677.0,0.0,NO_5500,1
621698669,003,,,13.0,0.0,2.0,15.0,1058840.0,1050194.0,0.0,NO_5500,1
621698804,003,,,2.0,0.0,0.0,2.0,2545180.0,2545180.0,0.0,NO_5500,1
621699514,002,,,23.0,0.0,12.0,35.0,1728580.0,94705.0,0.0,NO_5500,1
621699673,004,,,71.0,0.0,13.0,84.0,4101526.0,3718403.0,0.0,NO_5500,1
043450105,002,,,9.0,0.0,2.0,11.0,1430489.0,1423560.0,0.0,NO_5500,1
621701871,002,,,9.0,0.0,6.0,15.0,1242638.0,1206040.0,0.0,NO_5500,1
621704590,002,,,19.0,0.0,1.0,20.0,1825239.0,1821164.0,0.0,NO_5500,1
621710439,001,,,2.0,0.0,0.0,2.0,295193.0,295193.0,0.0,NO_5500,1
621714515,002,,,16.0,0.0,7.0,23.0,2649319.0,2592749.0,0.0,NO_5500,1
621715875,001,,,8.0,0.0,0.0,8.0,282643.0,0.0,0.0,NO_5500,1
043451765,002,,,13.0,0.0,0.0,13.0,639191.0,639191.0,0.0,NO_5500,1
043452334,002,,,2.0,0.0,0.0,2.0,125559.0,125559.0,0.0,NO_5500,1
621727886,001,,,2.0,0.0,0.0,2.0,280066.0,280066.0,0.0,NO_5500,1
621728224,002,,,2.0,0.0,0.0,2.0,191144.0,191144.0,0.0,NO_5500,1
621735009,002,,,7.0,0.0,1.0,8.0,365419.0,364762.0,0.0,NO_5500,1
621735267,002,,,5.0,0.0,0.0,5.0,966347.0,966347.0,0.0,NO_5500,1
043456065,002,,,16.0,0.0,3.0,19.0,1093425.0,1087432.0,0.0,NO_5500,1
621751285,002,,,6.0,0.0,2.0,8.0,2166682.0,2162606.0,0.0,NO_5500,1
621754573,002,,,17.0,0.0,0.0,17.0,701684.0,700167.0,0.0,NO_5500,1
621762264,002,,,16.0,0.0,0.0,16.0,545530.0,545530.0,0.0,NO_5500,1
621763785,002,,,27.0,0.0,6.0,33.0,264947.0,251003.0,0.0,NO_5500,1
621766490,002,,,52.0,0.0,0.0,52.0,125993.0,19370.0,0.0,NO_5500,1
621767981,002,,,16.0,0.0,0.0,16.0,0.0,0.0,0.0,NO_5500,1
621780725,003,,,3.0,0.0,0.0,3.0,836123.0,836123.0,0.0,NO_5500,1
621782943,001,,,6.0,0.0,1.0,7.0,2593502.0,2590120.0,0.0,NO_5500,1
621783082,002,,,21.0,0.0,6.0,27.0,1029895.0,1023651.0,0.0,NO_5500,1
043461513,002,,,4.0,0.0,1.0,5.0,1771261.0,1768891.0,0.0,NO_5500,1
621788862,002,,,7.0,0.0,1.0,8.0,677520.0,675580.0,0.0,NO_5500,1
621789251,002,,,3.0,0.0,0.0,3.0,799670.0,799385.0,0.0,NO_5500,1
621792834,002,,,4.0,0.0,0.0,4.0,2293239.0,2293239.0,0.0,NO_5500,1
043461811,001,,,2.0,0.0,0.0,2.0,1650255.0,1650255.0,0.0,NO_5500,1
621812828,002,,,14.0,0.0,1.0,15.0,764170.0,760200.0,0.0,NO_5500,1
621813416,002,,,9.0,0.0,2.0,11.0,897717.0,887675.0,0.0,NO_5500,1
621815187,002,,,3.0,0.0,0.0,3.0,1264252.0,1264252.0,0.0,NO_5500,1
621820869,002,,,16.0,0.0,0.0,16.0,398481.0,0.0,0.0,NO_5500,1
621826376,004,,,3.0,0.0,1.0,4.0,289390.0,289042.0,0.0,NO_5500,1
621834162,002,,,8.0,0.0,0.0,8.0,1389650.0,1389650.0,0.0,NO_5500,1
621837018,002,,,15.0,0.0,7.0,22.0,3440173.0,3417236.0,0.0,NO_5500,1
621837080,002,,,7.0,0.0,0.0,7.0,850148.0,850148.0,0.0,NO_5500,1
621838821,002,"ZHEALTH, LLC","ZHEALTH, LLC CASH BALANCE PLAN",11.0,0.0,2.0,13.0,167474.0,126651.0,0.0,FULL_MATCH,1
043462452,001,,,9.0,0.0,0.0,9.0,2905952.0,2905952.0,0.0,NO_5500,1
621843097,003,,,11.0,0.0,0.0,11.0,890277.0,889234.0,0.0,NO_5500,1
621843902,002,,,6.0,0.0,0.0,6.0,1339681.0,1339392.0,0.0,NO_5500,1
621849283,002,,,7.0,0.0,0.0,7.0,2134902.0,2127503.0,0.0,NO_5500,1
621851925,002,,,5.0,0.0,2.0,7.0,2059801.0,2050971.0,0.0,NO_5500,1
621858397,002,,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,NO_5500,1
621863737,002,,,6.0,0.0,7.0,13.0,1263132.0,1256410.0,0.0,NO_5500,1
621864260,001,,,5.0,0.0,2.0,7.0,665711.0,531401.0,0.0,NO_5500,1
043467713,002,,,3.0,0.0,0.0,3.0,792705.0,792705.0,0.0,NO_5500,1
621865563,002,,,57.0,0.0,0.0,57.0,9968093.0,9968093.0,0.0,NO_5500,1
621866604,002,,,7.0,0.0,0.0,7.0,2264321.0,2264321.0,0.0,NO_5500,1
621867584,002,,,2.0,0.0,3.0,5.0,1951359.0,1941006.0,0.0,NO_5500,1
621868015,002,,,6.0,0.0,0.0,6.0,0.0,0.0,0.0,NO_5500,1
043475600,002,,,10.0,0.0,1.0,11.0,409302.0,407106.0,0.0,NO_5500,1
621874470,002,,,10.0,0.0,3.0,13.0,194485.0,190083.0,0.0,NO_5500,1
043475926,002,,,8.0,0.0,1.0,9.0,1059655.0,1055144.0,0.0,NO_5500,1
626354884,002,,,13.0,0.0,3.0,16.0,1338254.0,1319069.0,0.0,NO_5500,1
630002236,001,,,8.0,0.0,5.0,13.0,1432937.0,1081096.0,0.0,NO_5500,1
043480187,002,,,14.0,0.0,4.0,18.0,2284784.0,2241164.0,0.0,NO_5500,1
043480281,002,,,22.0,0.0,2.0,24.0,965421.0,946020.0,0.0,NO_5500,1
043482634,002,,,4.0,0.0,0.0,4.0,504336.0,504336.0,0.0,NO_5500,1
043485347,001,COPLEY MOTORCARS CORPORATION,COPLEY MOTORCARS CORPORATION PENSION PLAN,3.0,0.0,0.0,3.0,1533642.0,1533642.0,0.0,FULL_MATCH,1
043489647,002,,,14.0,0.0,2.0,16.0,374086.0,370249.0,0.0,NO_5500,1
630142680,003,,,29.0,0.0,2.0,31.0,4074415.0,3716863.0,0.0,NO_5500,1
043494443,002,,,3.0,0.0,0.0,3.0,223484.0,223484.0,0.0,NO_5500,1
043496504,002,,,6.0,0.0,0.0,6.0,0.0,0.0,0.0,NO_5500,1
043497126,002,,,6.0,0.0,0.0,6.0,214286.0,212449.0,0.0,NO_5500,1
043499945,002,,,69.0,0.0,12.0,81.0,1255749.0,1210090.0,0.0,NO_5500,1
043508402,003,,,3.0,0.0,0.0,3.0,164759.0,164759.0,0.0,NO_5500,1
630288846,001,"UNITED WAY OF CENTRAL ALABAMA, INC.","DEFINED BENEFIT PENSION PLAN FOR EMPLOYEES OF UNITED WAY OF CENTRAL ALABAMA, INC.",156.0,0.0,37.0,193.0,9103476.0,7879312.0,0.0,FULL_MATCH,1
043509606,002,,,20.0,0.0,0.0,20.0,1522023.0,1522023.0,0.0,NO_5500,1
630288906,001,,,29.0,0.0,7.0,36.0,2446691.0,2208760.0,0.0,NO_5500,1
043510468,002,,,4.0,0.0,0.0,4.0,2590411.0,2590411.0,0.0,NO_5500,1
043513963,002,,,2.0,0.0,0.0,2.0,1428161.0,1428161.0,0.0,NO_5500,1
043516220,002,,,3.0,0.0,0.0,3.0,1731085.0,1731085.0,0.0,NO_5500,1
043517428,002,,,15.0,0.0,13.0,28.0,3914856.0,3770303.0,0.0,NO_5500,1
